country,points,price,province,region_1,region_2,title,variety,winery,year
US,90,55,California,Sonoma Valley,Sonoma,B.R. Cohn 2009 Olive Hill Estate Vineyards Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,B.R. Cohn,2009
US,90,38,California,Mendocino County,,Baxter 2009 Valenti Vineyard Syrah (Mendocino County),Syrah,Baxter,2009
US,90,22,California,Lake County,,Briceland 2010 Syrah (Lake County),Syrah,Briceland,2010
US,90,25,Washington,Columbia Valley (WA),Columbia Valley,Browne Family Vineyards 2010 Red (Columbia Valley (WA)),Red Blend,Browne Family Vineyards,2010
US,90,55,California,Napa Valley,Napa,Vice Versa 2010 Le Petit Vice Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Vice Versa,2010
US,83,10,Washington,Columbia Valley (WA),Columbia Valley,Snoqualmie 2006 Syrah (Columbia Valley (WA)),Syrah,Snoqualmie,2006
US,83,32,California,Napa Valley,Napa,Tangley Oaks 2006 Lot #10 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Tangley Oaks,2006
US,83,30,California,Santa Barbara County,Central Coast,JC Cellars 2006 Fess Parker's Vineyard Syrah (Santa Barbara County),Syrah,JC Cellars,2006
US,83,50,California,San Luis Obispo County,Central Coast,Loring Wine Company 2007 Aubaine Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Loring Wine Company,2007
US,83,9,California,California,California Other,Montevina 2006 Cabernet Sauvignon (California),Cabernet Sauvignon,Montevina,2006
US,83,32,California,Santa Ynez Valley,Central Coast,Koehler 2006 Syrah (Santa Ynez Valley),Syrah,Koehler,2006
US,83,36,California,Livermore Valley,Central Coast,McGrail 2005 Reserve Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,McGrail,2005
US,83,15,California,El Dorado,Sierra Foothills,Perry Creek 2006 Syrah (El Dorado),Syrah,Perry Creek,2006
US,91,27,Washington,Columbia Valley (WA),Columbia Valley,Helix by Reininger 2006 Syrah (Columbia Valley (WA)),Syrah,Helix by Reininger,2006
US,91,275,California,Napa Valley,Napa,BOND 2005 Pluribus Red (Napa Valley),Bordeaux-style Red Blend,BOND,2005
US,91,28,Washington,Yakima Valley,Columbia Valley,Columbia Winery 2003 Otis Vineyard Cabernet Sauvignon (Yakima Valley),Cabernet Sauvignon,Columbia Winery,2003
US,91,50,Washington,Columbia Valley (WA),Columbia Valley,Chester Kidder 2005 Red Wine Red (Columbia Valley (WA)),Red Blend,Chester Kidder,2005
US,91,32,Washington,Walla Walla Valley (WA),Columbia Valley,Saviah 2006 Une Vallée Red Red (Walla Walla Valley (WA)),Red Blend,Saviah,2006
US,90,32,California,Napa County,Napa,Bacio Divino 2013 Pazzo Red (Napa County),Red Blend,Bacio Divino,2013
US,90,100,California,Napa Valley,Napa,Charles Krug 2012 Limited Release X Clones Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Charles Krug,2012
US,90,20,California,Edna Valley,Central Coast,Stephen Ross 2014 Rose of Pinot Noir (Edna Valley),Pinot Noir,Stephen Ross,2014
US,90,45,California,Napa Valley,Napa,The Winery SF 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,The Winery SF,2010
US,90,60,Oregon,Eola-Amity Hills,Willamette Valley,Bergström 2013 Temperance Hill Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Bergström,2013
US,90,75,California,Napa Valley,Napa,Midsummer Cellars 2012 Cañon Creek Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Midsummer Cellars,2012
US,90,55,California,Napa Valley,Napa,Hendry 2012 Hendry Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hendry,2012
US,87,30,California,Napa Valley,Napa,B Side 2010 Red (Napa Valley),Red Blend,B Side,2010
US,87,22,Oregon,Eola-Amity Hills,Willamette Valley,Cherry Hill 2010 Dijon Cuvée Estate Pinot Noir (Eola-Amity Hills),Pinot Noir,Cherry Hill,2010
US,87,34,Oregon,Willamette Valley,Willamette Valley,Erath 2010 Estate Selection Pinot Noir (Willamette Valley),Pinot Noir,Erath,2010
US,87,27,California,Russian River Valley,Sonoma,Frei Brothers 2010 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Frei Brothers,2010
US,87,34,California,Napa Valley,Napa,Louis M. Martini 2010 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Louis M. Martini,2010
US,87,20,California,Santa Lucia Highlands,Central Coast,Morgan 2010 Syrah (Santa Lucia Highlands),Syrah,Morgan,2010
US,94,55,Oregon,Willamette Valley,,Ghost Hill 2012 Prospector's Reserve Pinot Noir,Pinot Noir,Ghost Hill,2012
US,93,70,California,Russian River Valley,Sonoma,Lynmar 2013 Quail Hill Vineyard Old Vines Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,2013
US,93,42,Oregon,Eola-Amity Hills,Willamette Valley,Owen Roe 2013 Sojourner Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Owen Roe,2013
US,93,42,California,Russian River Valley,Sonoma,Balletto 2013 Burnside Road Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Balletto,2013
US,93,55,California,Santa Lucia Highlands,Central Coast,Bernardus 2013 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Bernardus,2013
US,93,64,California,Arroyo Grande Valley,Central Coast,Talley 2013 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Talley,2013
US,90,45,Oregon,Walla Walla Valley (OR),Oregon Other,Tero Estates 2009 Windrow Vineyards Windrow Red Red (Walla Walla Valley (OR)),Bordeaux-style Red Blend,Tero Estates,2009
US,90,42,Oregon,Walla Walla Valley (OR),Oregon Other,Watermill 2010 Pinot Noir (Walla Walla Valley (OR)),Pinot Noir,Watermill,2010
US,90,52,California,Russian River Valley,Sonoma,Williams Selyem 2010 Eastside Road Neighbors Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2010
US,89,60,Oregon,Dundee Hills,Willamette Valley,Torii Mor 2009 Olson Estate Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Torii Mor,2009
US,89,85,Oregon,Willamette Valley,Willamette Valley,Domaine Serene 2009 Jerusalem Hill Pinot Noir (Willamette Valley),Pinot Noir,Domaine Serene,2009
US,89,35,Oregon,Willamette Valley,Willamette Valley,Amity 2009 Sunnyside Single Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Amity,2009
US,86,55,California,Paso Robles,Central Coast,Kaleidos 2008 Praying Mantis Syrah (Paso Robles),Syrah,Kaleidos,2008
US,86,45,California,Santa Maria Valley,Central Coast,Longoria 2011 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Longoria,2011
US,86,55,California,Sta. Rita Hills,Central Coast,Longoria 2011 Fe Ciega Vineyard Block M Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria,2011
US,86,39,California,Livermore Valley,Central Coast,McGrail 2009 Reserve Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,McGrail,2009
US,86,20,California,Napa Valley,Napa,Tess 2011 Tess Red and White Blend Red (Napa Valley),Red Blend,Tess,2011
US,86,55,Oregon,Dundee Hills,Willamette Valley,Torii Mor 2010 Nysa Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Torii Mor,2010
US,86,15,Oregon,Oregon,Oregon Other,Primarius 2011 Pinot Noir (Oregon),Pinot Noir,Primarius,2011
US,86,35,Oregon,Willamette Valley,Willamette Valley,Aberrant Cellars 2011 Confero Pinot Noir (Willamette Valley),Pinot Noir,Aberrant Cellars,2011
US,86,60,California,Santa Barbara County,Central Coast,Babcock 2011 Precocious Pinot Noir (Santa Barbara County),Pinot Noir,Babcock,2011
US,97,150,California,Napa Valley,Napa,Harlan Estate 2005 The Maiden Red (Napa Valley),Bordeaux-style Red Blend,Harlan Estate,2005
US,95,275,California,Napa Valley,Napa,BOND 2005 Melbury Red (Napa Valley),Bordeaux-style Red Blend,BOND,2005
US,95,450,California,Napa Valley,Napa,Harlan Estate 2005 Red (Napa Valley),Bordeaux-style Red Blend,Harlan Estate,2005
US,95,200,California,Napa Valley,Napa,Joseph Phelps 2005 Insignia Red (Napa Valley),Red Blend,Joseph Phelps,2005
US,95,42,California,Russian River Valley,Sonoma,Lost Canyon 2007 Widdoes Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon,2007
US,95,65,California,Napa Valley,Napa,Flora Springs 2005 Trilogy Red (Napa Valley),Bordeaux-style Red Blend,Flora Springs,2005
US,95,125,California,Oakville,Napa,Oakville East 2005 Exposure Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Oakville East,2005
US,94,48,California,Santa Lucia Highlands,Central Coast,Zepaltas 2006 Rosella's Vineyard Syrah (Santa Lucia Highlands),Syrah,Zepaltas,2006
US,94,275,California,Napa Valley,Napa,BOND 2005 St. Eden Red (Napa Valley),Bordeaux-style Red Blend,BOND,2005
US,94,49,California,Sonoma Coast,Sonoma,Marimar Estate 2006 Mas Cavalls Doña Margarita Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Marimar Estate,2006
US,85,27,Oregon,Rogue Valley,Southern Oregon,Weisinger's of Ashland 2000 Petite Pompadour Red (Rogue Valley),Bordeaux-style Red Blend,Weisinger's of Ashland,2000
US,85,28,California,Santa Barbara County,Central Coast,Bernardus 2000 Pinot Noir (Santa Barbara County),Pinot Noir,Bernardus,2000
US,85,35,California,Alexander Valley,Sonoma,Imagery 1999 Ash Creek Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Imagery,1999
US,83,11,California,California,California Other,Haute Red 2010 Pinot Noir (California),Pinot Noir,Haute Red,2010
US,83,12,California,Central Coast,Central Coast,Red Pony Ranch 2011 Pinot Noir (Central Coast),Pinot Noir,Red Pony Ranch,2011
US,83,25,Oregon,Rogue Valley,Southern Oregon,Deer Creek 2010 Pinot Noir (Rogue Valley),Pinot Noir,Deer Creek,2010
US,82,14,California,Alexander Valley,Sonoma,H & G 2010 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,H & G,2010
US,82,17,California,Paso Robles,Central Coast,The Auctor 2010 Red (Paso Robles),Red Blend,The Auctor,2010
US,82,50,California,Stags Leap District,Napa,Hawkstone 2011 Connoisseur Series Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Hawkstone,2011
US,82,80,California,Knights Valley,Sonoma,Super Sonoman 2009 Cabernet Sauvignon (Knights Valley),Cabernet Sauvignon,Super Sonoman,2009
US,82,26,Oregon,Columbia Gorge (OR),Oregon Other,Pheasant Valley Winery NV River City Red (Columbia Gorge (OR)),Red Blend,Pheasant Valley Winery,
US,90,96,California,Spring Mountain District,Napa,Keenan 2012 Reserve Mernet Red (Spring Mountain District),Bordeaux-style Red Blend,Keenan,2012
US,90,42,California,Sonoma Valley,Sonoma,Kenwood 2012 Carriger Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Kenwood,2012
US,90,22,California,Sonoma Coast,Sonoma,Brick & Mortar 2015 Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,Brick & Mortar,2015
US,90,25,New York,Finger Lakes,Finger Lakes,Damiani 2012 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Damiani,2012
US,90,38,Washington,Columbia Valley (WA),Columbia Valley,DiStefano 2012 Sogno Red (Columbia Valley (WA)),Bordeaux-style Red Blend,DiStefano,2012
US,90,36,California,Amador County,Sierra Foothills,Fiddletown Cellars 2013 Private Stock Grand Cuvée Red (Amador County),Red Blend,Fiddletown Cellars,2013
US,86,20,California,Napa Valley,Napa,Napa Station 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Napa Station,2007
US,86,50,California,Sonoma Mountain,Sonoma,Ravenswood 2012 Pickberry Single Vineyard Red (Sonoma Mountain),Red Blend,Ravenswood,2012
US,86,60,Oregon,Rogue Valley,Southern Oregon,Agate Ridge 2011 Estate DK Reserve Red (Rogue Valley),Red Blend,Agate Ridge,2011
US,86,13,California,Paso Robles,Central Coast,Baron Herzog 2013 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Baron Herzog,2013
US,86,22,California,Paso Robles,Central Coast,Broken Earth 2012 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Broken Earth,2012
US,86,28,California,Monterey,Central Coast,Carmel Road 2013 Drew's Blend Pinot Noir (Monterey),Pinot Noir,Carmel Road,2013
US,85,55,California,Sta. Rita Hills,Central Coast,Armanino Family Cellars 2010 The Ringneck La Encantada Pinot Noir (Sta. Rita Hills),Pinot Noir,Armanino Family Cellars,2010
US,85,50,California,Mount Veeder,Napa,Schulz 2009 Communication Block Red (Mount Veeder),Red Blend,Schulz,2009
US,92,65,California,Napa Valley,Napa,Elyse 2005 Morisoli Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Elyse,2005
US,91,20,California,Napa Valley,Napa,Fuse 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Fuse,2007
US,91,40,California,Carneros,Napa-Sonoma,Artesa 2007 Estate Reserve Pinot Noir (Carneros),Pinot Noir,Artesa,2007
US,92,58,California,Marin County,North Coast,Dutton-Goldfield 2014 Azaya Ranch Vineyard Pinot Noir (Marin County),Pinot Noir,Dutton-Goldfield,2014
US,92,55,California,Napa Valley,Napa,Castello di Amorosa 2013 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Castello di Amorosa,2013
US,92,34,Oregon,Willamette Valley,Willamette Valley,Aberrant Cellars 2015 Philtrum Blanc Pinot Noir (Willamette Valley),Pinot Noir,Aberrant Cellars,2015
US,92,66,California,Russian River Valley,Sonoma,Merry Edwards 2014 Coopersmith Pinot Noir (Russian River Valley),Pinot Noir,Merry Edwards,2014
US,92,42,Oregon,Willamette Valley,,Owen Roe 2014 The Kilmore Pinot Noir,Pinot Noir,Owen Roe,2014
US,92,48,Oregon,Ribbon Ridge,Willamette Valley,Quintet 2014 Lichtenwalter Vineyard Pinot Noir (Ribbon Ridge),Pinot Noir,Quintet,2014
US,92,65,California,Russian River Valley,Sonoma,Screen Door Cellars 2014 Leras Family Vineyards Pinot Noir (Russian River Valley),Pinot Noir,Screen Door Cellars,2014
US,92,53,California,Russian River Valley,Sonoma,Square Peg 2014 SP-SL Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Square Peg,2014
US,92,35,Oregon,Ribbon Ridge,Willamette Valley,Styring 2013 Signature Pinot Noir (Ribbon Ridge),Pinot Noir,Styring,2013
US,92,64,California,Arroyo Grande Valley,Central Coast,Talley 2014 East Rincon Pinot Noir (Arroyo Grande Valley),Pinot Noir,Talley,2014
US,92,50,California,Russian River Valley,Sonoma,Friedeman 2014 UV Lancel Creek Pinot Noir (Russian River Valley),Pinot Noir,Friedeman,2014
US,92,58,California,Temecula Valley,South Coast,Fazeli Cellars 2012 Hafez Red (Temecula Valley),Red Blend,Fazeli Cellars,2012
US,92,66,California,Sta. Rita Hills,Central Coast,Foxen 2014 Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Foxen,2014
US,92,43,New York,North Fork of Long Island,Long Island,Harbes Family Vineyard 2013 Proprietor Reserve Red (North Fork of Long Island),Red Blend,Harbes Family Vineyard,2013
US,92,50,Washington,Walla Walla Valley (WA),Columbia Valley,Va Piano 2014 Syrah (Walla Walla Valley (WA)),Syrah,Va Piano,2014
US,92,60,Washington,Red Mountain,Columbia Valley,Cadence 2013 Camerata Cara Mia Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Cadence,2013
US,92,45,Washington,Red Mountain,Columbia Valley,Cadence 2013 Ciel du Cheval Red (Red Mountain),Bordeaux-style Red Blend,Cadence,2013
US,92,45,Washington,Red Mountain,Columbia Valley,Cadence 2013 Taptiel Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Cadence,2013
US,92,35,California,Napa Valley,Napa,Carpe Diem 2013 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Carpe Diem,2013
US,91,42,California,Sonoma County,Sonoma,Longboard 2013 Rhino Chaser Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Longboard,2013
US,91,52,Washington,Red Mountain,Columbia Valley,Market Vineyards 2012 Acquisition Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Market Vineyards,2012
US,83,13,California,Clarksburg,Central Valley,The Crusher 2008 Wilson Vineyard Pinot Noir (Clarksburg),Pinot Noir,The Crusher,2008
US,83,12,California,Central Coast,Central Coast,Cameron Hughes 2007 Lot 135 Syrah (Central Coast),Syrah,Cameron Hughes,2007
US,83,36,California,Monterey,Central Coast,Pianetta 2007 Bilancio Red (Monterey),Red Blend,Pianetta,2007
US,83,48,California,Sonoma Coast,Sonoma,W.H. Smith 2008 Umino Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,W.H. Smith,2008
US,83,24,California,Madera,Central Valley,Fasi Crest 2007 Private Reserve Syrah (Madera),Syrah,Fasi Crest,2007
US,87,36,California,Paso Robles,Central Coast,Jada Vineyard & Winery 2005 Jersey Girl Syrah (Paso Robles),Syrah,Jada Vineyard & Winery,2005
US,87,12,California,North Coast,North Coast,R & B Cellars 2006 Saxy Syrah (North Coast),Syrah,R & B Cellars,2006
US,85,50,California,Mount Veeder,Napa,Fontanella 2007 Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Fontanella,2007
US,85,25,Washington,Walla Walla Valley (WA),Columbia Valley,Glen Fiona 2006 Cuvée Parallel 46 Red Red (Walla Walla Valley (WA)),Red Blend,Glen Fiona,2006
US,85,20,Washington,Walla Walla Valley (WA),Columbia Valley,Glen Fiona 2006 Puncheon Select Syrah (Walla Walla Valley (WA)),Syrah,Glen Fiona,2006
US,85,42,California,Russian River Valley,Sonoma,John Tyler 2006 Bacigalupi Vineyards Pinot Noir (Russian River Valley),Pinot Noir,John Tyler,2006
US,90,90,California,Rutherford,Napa,Nickel & Nickel 2005 C.C. Ranch Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Nickel & Nickel,2005
US,90,25,Washington,Columbia Valley (WA),Columbia Valley,Novelty Hill 2005 Columbia Valley Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Novelty Hill,2005
US,90,30,Washington,Columbia Valley (WA),Columbia Valley,Fall Line 2005 Columbia Valley Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Fall Line,2005
US,90,58,California,Sta. Rita Hills,Central Coast,Fess Parker 2006 Rio Vista Pinot Noir (Sta. Rita Hills),Pinot Noir,Fess Parker,2006
US,90,35,California,Carneros,Napa-Sonoma,Beaulieu Vineyard 2006 Reserve Pinot Noir (Carneros),Pinot Noir,Beaulieu Vineyard,2006
US,90,45,California,Sta. Rita Hills,Central Coast,Kenneth-Crawford 2006 Babcock Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Kenneth-Crawford,2006
US,85,18,California,North Coast,North Coast,The Winery SF 2011 Peoples Blend Red (North Coast),Red Blend,The Winery SF,2011
US,85,25,Oregon,Willamette Valley,Willamette Valley,Mahonia 2012 Pinot Noir (Willamette Valley),Pinot Noir,Mahonia,2012
US,85,32,California,Napa Valley,Napa,Lawer 2012 Hooker Old Boys Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Lawer,2012
US,85,23,California,Sonoma Coast,Sonoma,Tin Barn 2014 Coryelle Fields Vineyard Joon Rosé of Syrah (Sonoma Coast),Syrah,Tin Barn,2014
US,85,42,Oregon,Applegate Valley,Southern Oregon,Day 2013 Running Bare Mae's Vineyard Red (Applegate Valley),Red Blend,Day,2013
US,85,25,California,Carneros,Napa-Sonoma,Educated Guess 2013 Pinot Noir (Carneros),Pinot Noir,Educated Guess,2013
US,83,9,California,California,California Other,Kitchen Sink NV Red Table Wine Red (California),Red Blend,Kitchen Sink,
US,83,34,Virginia,Virginia,,Doukénie 2010 Syrah (Virginia),Syrah,Doukénie,2010
US,83,28,California,Mokelumne River,Central Valley,Milliaire 2011 Pinot Noir (Mokelumne River),Pinot Noir,Milliaire,2011
US,83,25,California,Napa Valley,Napa,Ca' Momi 2011 Pinot Noir (Napa Valley),Pinot Noir,Ca' Momi,2011
US,83,10,California,California,California Other,Insatiable 2012 Pinot Noir (California),Pinot Noir,Insatiable,2012
US,83,25,California,Chalk Hill,Sonoma,Mossback 2010 Cabernet Sauvignon (Chalk Hill),Cabernet Sauvignon,Mossback,2010
US,90,40,California,Sonoma Valley,Sonoma,Amaro Vineyard 2008 Reserve Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Amaro Vineyard,2008
US,90,85,California,Stags Leap District,Napa,Chimney Rock 2010 Clone 7 Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Chimney Rock,2010
US,90,19,Washington,Columbia Valley (WA),Columbia Valley,Dunham 2011 Three Legged Red (Columbia Valley (WA)),Red Blend,Dunham,2011
US,90,38,California,California,California Other,Francis Coppola 2011 Kylah's Vineyard Reserve Pinot Noir (California),Pinot Noir,Francis Coppola,2011
US,90,28,California,Chalk Hill,Sonoma,Reaper 2010 Cabernet Sauvignon (Chalk Hill),Cabernet Sauvignon,Reaper,2010
